,날짜,읍면동,관광기후지수,평균기온,일강수량,최대풍속,월,요일,총방문자수,연도
9149,2019-01-25,조천읍,48.27,4.2,0.0,5.0,1,4,269695,2019
9150,2019-01-26,조천읍,40.82,2.2,0.0,8.8,1,5,255662,2019
9151,2019-01-27,조천읍,52.89,3.9,0.0,3.4,1,6,283096,2019
9152,2019-01-28,조천읍,51.14,5.9,0.0,4.9,1,0,252469,2019
9153,2019-01-29,조천읍,57.3,4.8,0.0,2.8,1,1,251724,2019
9154,2019-01-30,조천읍,31.92,6.5,0.5,1.9,1,2,260659,2019
9155,2019-01-31,조천읍,10.58,2.9,22.5,6.3,1,3,201805,2019
9156,2019-02-01,조천읍,45.44,3.1,0.0,5.8,2,4,198788,2019
9157,2019-02-02,조천읍,58.59,8.5,0.5,3.9,2,5,232951,2019
9158,2019-02-03,조천읍,33.55,12.8,94.0,6.3,2,6,237589,2019
9159,2019-02-04,조천읍,55.76,5.0,0.0,5.6,2,0,315736,2019
9160,2019-02-05,조천읍,58.59,8.0,0.0,2.6,2,1,365063,2019
9161,2019-02-06,조천읍,63.0,10.1,0.0,2.0,2,2,266860,2019
9162,2019-02-07,조천읍,28.8,4.9,2.5,4.6,2,3,197388,2019
9163,2019-02-08,조천읍,44.11,1.6,0.0,3.8,2,4,240403,2019
9164,2019-02-09,조천읍,39.26,1.2,1.5,5.5,2,5,245842,2019
9165,2019-02-10,조천읍,46.98,1.6,0.5,3.2,2,6,242726,2019
9166,2019-02-11,조천읍,42.34,1.8,0.0,5.3,2,0,223243,2019
9167,2019-02-12,조천읍,51.35,3.9,0.0,2.5,2,1,226746,2019
9168,2019-02-13,조천읍,49.81,4.8,0.0,4.0,2,2,247707,2019
9169,2019-02-14,조천읍,51.35,3.6,0.0,2.1,2,3,250315,2019
9170,2019-02-15,조천읍,32.04,4.7,1.5,2.8,2,4,245622,2019
9171,2019-02-16,조천읍,45.44,2.5,0.0,6.1,2,5,265273,2019
9172,2019-02-17,조천읍,46.98,2.5,0.0,4.2,2,6,262253,2019
9173,2019-02-18,조천읍,25.85,5.9,12.0,2.7,2,0,244940,2019
9174,2019-02-19,조천읍,25.27,7.9,43.0,3.9,2,1,244383,2019
9175,2019-02-20,조천읍,51.35,5.1,0.0,3.2,2,2,258275,2019
9176,2019-02-21,조천읍,51.35,5.4,0.0,2.4,2,3,268248,2019
9177,2019-02-22,조천읍,31.92,6.7,3.5,2.1,2,4,261963,2019
9178,2019-02-23,조천읍,57.05,8.2,0.0,2.8,2,5,300129,2019
9179,2019-02-24,조천읍,61.46,9.6,0.0,2.6,2,6,310960,2019
9180,2019-02-25,조천읍,57.05,7.9,0.0,4.4,2,0,263541,2019
9181,2019-02-26,조천읍,60.17,7.0,0.0,3.9,2,1,266799,2019
9182,2019-02-27,조천읍,36.08,9.0,12.0,1.8,2,2,232719,2019
9183,2019-02-28,조천읍,49.58,8.5,1.0,3.1,2,3,266948,2019
9184,2019-03-01,조천읍,65.52,7.3,0.0,3.2,3,4,297272,2019
9185,2019-03-02,조천읍,32.78,9.4,3.0,2.3,3,5,276173,2019
9186,2019-03-03,조천읍,32.32,10.1,12.0,2.0,3,6,228599,2019
9187,2019-03-04,조천읍,25.52,8.2,4.0,4.7,3,0,199058,2019
9188,2019-03-05,조천읍,59.74,9.4,1.0,2.0,3,1,236090,2019
9189,2019-03-06,조천읍,24.72,8.6,13.0,4.0,3,2,212369,2019
9190,2019-03-07,조천읍,59.94,6.4,0.0,6.1,3,3,220763,2019
9191,2019-03-08,조천읍,66.36,6.9,0.0,2.0,3,4,221903,2019
9192,2019-03-09,조천읍,33.66,10.9,37.5,4.4,3,5,271386,2019
9193,2019-03-10,조천읍,24.09,9.3,53.5,4.7,3,6,231426,2019
9194,2019-03-11,조천읍,29.76,8.4,0.5,4.7,3,0,227423,2019
9195,2019-03-12,조천읍,33.54,9.2,0.0,5.4,3,1,245600,2019
9196,2019-03-13,조천읍,64.39,6.3,0.0,6.0,3,2,235773,2019
9197,2019-03-14,조천읍,64.01,7.5,0.0,2.6,3,3,251539,2019
9198,2019-03-15,조천읍,25.06,8.7,0.0,5.2,3,4,240911,2019
9199,2019-03-16,조천읍,62.5,8.9,0.0,4.2,3,5,289038,2019
9200,2019-03-17,조천읍,68.92,9.8,0.0,3.7,3,6,279587,2019
9201,2019-03-18,조천읍,34.29,9.0,9.0,2.7,3,0,250796,2019
9202,2019-03-19,조천읍,72.99,10.7,0.0,3.3,3,1,262130,2019
9203,2019-03-20,조천읍,29.8,15.5,91.5,6.0,3,2,254842,2019
9204,2019-03-21,조천읍,55.21,9.9,0.0,6.2,3,3,253344,2019
9205,2019-03-22,조천읍,52.65,5.7,0.0,5.4,3,4,271571,2019
9206,2019-03-23,조천읍,53.7,6.4,0.0,7.0,3,5,292081,2019
9207,2019-03-24,조천읍,64.85,5.1,0.0,3.2,3,6,294964,2019
9208,2019-03-25,조천읍,59.74,8.0,0.0,2.0,3,0,282771,2019
9209,2019-03-26,조천읍,68.46,12.9,0.0,4.0,3,1,286549,2019
9210,2019-03-27,조천읍,68.47,13.9,0.0,3.8,3,2,308926,2019
9211,2019-03-28,조천읍,62.3,13.5,0.0,2.7,3,3,289606,2019
9212,2019-03-29,조천읍,62.3,12.4,0.0,1.6,3,4,311691,2019
9213,2019-03-30,조천읍,30.81,9.2,0.0,5.6,3,5,327981,2019
9214,2019-03-31,조천읍,53.9,6.4,0.0,7.4,3,6,294993,2019
9215,2019-04-01,조천읍,60.99,8.2,0.0,5.1,4,0,231031,2019
9216,2019-04-02,조천읍,65.52,8.7,0.0,3.5,4,1,261949,2019
9217,2019-04-03,조천읍,67.41,8.1,0.0,3.4,4,2,291191,2019
9218,2019-04-04,조천읍,64.01,9.1,0.0,2.5,4,3,283861,2019
9219,2019-04-05,조천읍,67.62,12.5,0.0,3.2,4,4,280556,2019
9220,2019-04-06,조천읍,79.16,13.5,0.0,2.0,4,5,320419,2019
9221,2019-04-07,조천읍,43.9,15.1,4.0,2.6,4,6,308947,2019
9222,2019-04-08,조천읍,73.2,14.4,0.0,2.0,4,0,278673,2019
9223,2019-04-09,조천읍,34.33,13.6,66.5,5.3,4,1,249576,2019
9224,2019-04-10,조천읍,28.96,8.9,11.0,4.1,4,2,267801,2019
9225,2019-04-11,조천읍,55.5,9.9,1.5,1.8,4,3,311235,2019
9226,2019-04-12,조천읍,72.99,10.8,0.0,2.9,4,4,304155,2019
9227,2019-04-13,조천읍,63.81,11.8,0.0,2.5,4,5,312756,2019
9228,2019-04-14,조천읍,41.68,12.1,0.0,4.2,4,6,272441,2019
9229,2019-04-15,조천읍,72.99,11.1,0.0,4.6,4,0,273378,2019
9230,2019-04-16,조천읍,51.33,15.9,0.0,3.1,4,1,293910,2019
9231,2019-04-17,조천읍,58.06,14.5,1.0,2.3,4,2,279581,2019
9232,2019-04-18,조천읍,88.35,15.0,0.0,2.1,4,3,276804,2019
9233,2019-04-19,조천읍,75.3,15.4,1.0,2.7,4,4,286537,2019
9234,2019-04-20,조천읍,84.28,17.0,0.0,2.9,4,5,316026,2019
9235,2019-04-21,조천읍,81.73,17.9,0.0,1.7,4,6,311761,2019
9236,2019-04-22,조천읍,85.34,19.0,0.0,3.1,4,0,278541,2019
9237,2019-04-23,조천읍,48.64,17.0,69.0,5.6,4,1,240511,2019
9238,2019-04-24,조천읍,79.76,16.9,0.0,2.6,4,2,285647,2019
9239,2019-04-25,조천읍,65.91,14.8,0.5,1.3,4,3,293503,2019
9240,2019-04-26,조천읍,35.68,10.3,3.0,5.3,4,4,299036,2019
9241,2019-04-27,조천읍,61.84,12.0,0.0,3.1,4,5,335006,2019
9242,2019-04-28,조천읍,41.51,13.3,5.0,3.0,4,6,318901,2019
9243,2019-04-29,조천읍,35.84,15.2,47.0,2.7,4,0,259944,2019
9244,2019-04-30,조천읍,43.82,14.0,3.0,2.5,4,1,292770,2019
9245,2019-05-01,조천읍,64.4,13.5,0.0,4.2,5,2,304985,2019
9246,2019-05-02,조천읍,72.53,16.4,0.0,5.3,5,3,319372,2019
9247,2019-05-03,조천읍,84.28,18.3,0.0,3.8,5,4,308239,2019
9248,2019-05-04,조천읍,87.51,18.2,0.0,2.8,5,5,343083,2019
9249,2019-05-05,조천읍,88.56,18.3,0.0,2.5,5,6,375282,2019
9250,2019-05-06,조천읍,67.62,13.5,0.0,4.0,5,0,340419,2019
9251,2019-05-07,조천읍,74.04,13.7,0.0,3.1,5,1,286245,2019
9252,2019-05-08,조천읍,67.42,14.8,0.0,1.7,5,2,299517,2019
9253,2019-05-09,조천읍,68.93,15.8,0.0,2.2,5,3,325102,2019
9254,2019-05-10,조천읍,82.39,17.0,0.0,2.0,5,4,291791,2019
9255,2019-05-11,조천읍,87.51,17.9,0.0,2.1,5,5,314105,2019
9256,2019-05-12,조천읍,88.56,18.7,0.0,2.6,5,6,331125,2019
9257,2019-05-13,조천읍,86.85,19.3,1.0,2.8,5,0,277525,2019
9258,2019-05-14,조천읍,87.9,19.8,2.5,2.5,5,1,312218,2019
9259,2019-05-15,조천읍,87.9,21.2,0.0,2.5,5,2,311817,2019
9260,2019-05-16,조천읍,87.9,21.0,0.0,4.0,5,3,343409,2019
9261,2019-05-17,조천읍,56.24,19.4,83.5,6.0,5,4,295652,2019
9262,2019-05-18,조천읍,45.16,19.3,426.0,7.0,5,5,261547,2019
9263,2019-05-19,조천읍,76.57,19.5,74.5,5.4,5,6,266343,2019
9264,2019-05-20,조천읍,55.28,15.2,0.5,5.0,5,0,248487,2019
9265,2019-05-21,조천읍,87.89,17.6,0.0,4.3,5,1,281357,2019
9266,2019-05-22,조천읍,95.57,21.9,0.0,3.3,5,2,303966,2019
9267,2019-05-23,조천읍,95.57,24.1,0.0,3.5,5,3,307224,2019
9268,2019-05-24,조천읍,91.5,25.9,0.0,2.8,5,4,304502,2019
9269,2019-05-25,조천읍,83.44,21.9,0.0,3.1,5,5,325711,2019
9270,2019-05-26,조천읍,84.88,21.8,1.0,6.2,5,6,317044,2019
9271,2019-05-27,조천읍,49.69,19.4,290.0,5.9,5,0,255103,2019
9272,2019-05-28,조천읍,88.56,16.9,0.0,6.3,5,1,288727,2019
9273,2019-05-29,조천읍,95.57,21.8,0.0,4.0,5,2,311612,2019
9274,2019-05-30,조천읍,87.9,21.7,0.0,2.1,5,3,305131,2019
9275,2019-05-31,조천읍,58.38,15.9,4.5,2.2,5,4,292024,2019
9276,2019-06-01,조천읍,89.16,18.4,0.0,1.6,6,5,306177,2019
9277,2019-06-02,조천읍,89.16,19.5,0.0,1.6,6,6,308161,2019
9278,2019-06-03,조천읍,95.08,21.1,0.0,2.2,6,0,268733,2019
9279,2019-06-04,조천읍,89.16,21.2,1.0,2.2,6,1,276942,2019
9280,2019-06-05,조천읍,98.23,21.8,0.0,1.7,6,2,285111,2019
9281,2019-06-06,조천읍,57.34,22.6,84.0,4.7,6,3,298943,2019
9282,2019-06-07,조천읍,77.64,18.4,0.5,6.2,6,4,279304,2019
9283,2019-06-08,조천읍,63.18,18.1,7.5,2.0,6,5,366359,2019
9284,2019-06-09,조천읍,87.49,18.5,0.0,2.6,6,6,330434,2019
9285,2019-06-10,조천읍,87.49,18.6,0.0,2.8,6,0,273161,2019
9286,2019-06-11,조천읍,59.62,18.8,0.5,1.9,6,1,266067,2019
9287,2019-06-12,조천읍,86.62,19.1,0.0,2.0,6,2,271713,2019
9288,2019-06-13,조천읍,94.89,19.3,0.0,2.7,6,3,296851,2019
9289,2019-06-14,조천읍,52.5,18.3,81.0,4.0,6,4,254298,2019
9290,2019-06-15,조천읍,90.07,18.4,2.0,5.8,6,5,301895,2019
9291,2019-06-16,조천읍,85.82,18.7,0.0,4.0,6,6,302039,2019
9292,2019-06-17,조천읍,90.83,19.6,0.0,1.6,6,0,276929,2019
9293,2019-06-18,조천읍,82.65,20.3,2.0,2.3,6,1,279918,2019
9294,2019-06-19,조천읍,89.16,20.5,1.0,2.0,6,2,284517,2019
9295,2019-06-20,조천읍,96.75,21.8,0.0,1.9,6,3,294947,2019
9296,2019-06-21,조천읍,90.83,21.8,0.0,1.4,6,4,291501,2019
9297,2019-06-22,조천읍,66.13,20.8,0.0,2.1,6,5,348211,2019
9298,2019-06-23,조천읍,93.41,19.7,0.0,2.4,6,6,348938,2019
9299,2019-06-24,조천읍,96.75,20.7,0.0,1.7,6,0,291785,2019
9300,2019-06-25,조천읍,93.22,21.9,0.0,3.4,6,1,302031,2019
9301,2019-06-26,조천읍,50.83,21.8,296.0,4.0,6,2,278335,2019
9302,2019-06-27,조천읍,80.13,22.0,1.0,2.6,6,3,293031,2019
9303,2019-06-28,조천읍,90.83,22.5,0.0,1.2,6,4,299399,2019
9304,2019-06-29,조천읍,39.9,24.6,22.5,4.9,6,5,270868,2019
9305,2019-06-30,조천읍,64.0,21.9,0.5,1.9,6,6,274957,2019
9306,2019-07-01,조천읍,85.99,22.0,3.0,1.4,7,0,240567,2019
9307,2019-07-02,조천읍,90.83,21.6,0.0,1.3,7,1,250157,2019
9308,2019-07-03,조천읍,61.29,21.5,0.0,1.6,7,2,286039,2019
9309,2019-07-04,조천읍,98.23,22.1,0.0,1.8,7,3,301424,2019
9310,2019-07-05,조천읍,89.16,23.4,0.0,1.7,7,4,293163,2019
9311,2019-07-06,조천읍,93.22,21.9,0.0,3.2,7,5,308514,2019
9312,2019-07-07,조천읍,85.82,21.4,5.5,4.5,7,6,308377,2019
9313,2019-07-08,조천읍,54.39,20.0,12.5,3.1,7,0,259820,2019
9314,2019-07-09,조천읍,85.82,20.4,15.5,2.6,7,1,271989,2019
9315,2019-07-10,조천읍,47.49,20.6,137.0,3.8,7,2,249903,2019
9316,2019-07-11,조천읍,68.02,21.8,2.0,4.3,7,3,290107,2019
9317,2019-07-12,조천읍,89.16,22.0,1.0,1.6,7,4,309291,2019
9318,2019-07-13,조천읍,52.5,20.2,33.5,1.9,7,5,315829,2019
9319,2019-07-14,조천읍,95.08,22.6,0.0,2.4,7,6,370500,2019
9320,2019-07-15,조천읍,95.08,22.9,0.0,1.8,7,0,296971,2019
9321,2019-07-16,조천읍,79.93,23.6,0.0,2.5,7,1,312397,2019
9322,2019-07-17,조천읍,50.28,23.3,19.0,3.0,7,2,277379,2019
9323,2019-07-18,조천읍,42.42,23.7,149.0,3.1,7,3,267943,2019
9324,2019-07-19,조천읍,23.95,23.6,328.0,6.4,7,4,263565,2019
9325,2019-07-20,조천읍,26.49,24.5,248.0,6.6,7,5,277657,2019
9326,2019-07-21,조천읍,52.98,26.3,1.0,2.6,7,6,360249,2019
9327,2019-07-22,조천읍,21.33,26.1,41.0,2.7,7,0,301933,2019
9328,2019-07-23,조천읍,47.05,26.3,0.0,3.9,7,1,364900,2019
9329,2019-07-24,조천읍,44.51,26.6,0.0,3.5,7,2,374215,2019
9330,2019-07-25,조천읍,53.58,26.8,0.0,2.9,7,3,362191,2019
9331,2019-07-26,조천읍,52.1,27.2,0.0,4.3,7,4,348977,2019
9332,2019-07-27,조천읍,41.97,26.6,90.0,3.9,7,5,406721,2019
9333,2019-07-28,조천읍,53.8,27.7,1.0,5.1,7,6,437577,2019
9334,2019-07-29,조천읍,58.64,27.3,0.0,3.5,7,0,402420,2019
9335,2019-07-30,조천읍,51.91,28.0,0.0,4.1,7,1,406526,2019
9336,2019-07-31,조천읍,54.38,28.0,0.0,3.4,7,2,387033,2019
9337,2019-08-01,조천읍,51.04,27.5,0.0,2.5,8,3,379271,2019
9338,2019-08-02,조천읍,56.12,27.7,0.0,2.0,8,4,395207,2019
9339,2019-08-03,조천읍,47.05,27.2,0.0,2.5,8,5,398739,2019
9340,2019-08-04,조천읍,51.91,27.5,0.0,2.7,8,6,427334,2019
9341,2019-08-05,조천읍,56.99,26.6,0.0,1.8,8,0,384843,2019
9342,2019-08-06,조천읍,48.8,27.4,0.0,2.3,8,1,359890,2019
9343,2019-08-07,조천읍,56.1,28.4,0.0,2.6,8,2,320180,2019
9344,2019-08-08,조천읍,18.65,28.4,8.0,4.0,8,3,347936,2019
9345,2019-08-09,조천읍,31.85,28.2,0.0,4.5,8,4,351834,2019
9346,2019-08-10,조천읍,13.19,27.8,0.5,8.2,8,5,386429,2019
9347,2019-08-11,조천읍,6.18,27.0,108.5,10.3,8,6,315904,2019
9348,2019-08-12,조천읍,4.44,27.3,36.5,6.1,8,0,303396,2019
9349,2019-08-13,조천읍,53.58,28.0,0.0,2.5,8,1,339923,2019
9350,2019-08-14,조천읍,41.97,26.6,10.5,4.3,8,2,353204,2019
9351,2019-08-15,조천읍,38.87,25.2,4.0,5.2,8,3,402045,2019
9352,2019-08-16,조천읍,18.27,25.2,6.5,3.6,8,4,372377,2019
9353,2019-08-17,조천읍,56.99,26.2,0.0,1.8,8,5,383237,2019
9354,2019-08-18,조천읍,66.4,25.1,55.5,1.5,8,6,352725,2019
9355,2019-08-19,조천읍,74.0,24.9,0.0,1.4,8,0,319851,2019
9356,2019-08-20,조천읍,23.31,25.8,0.5,2.1,8,1,313941,2019
9357,2019-08-21,조천읍,11.19,26.6,51.5,3.7,8,2,287870,2019
9358,2019-08-22,조천읍,10.54,26.5,59.0,3.3,8,3,288865,2019
9359,2019-08-23,조천읍,72.33,24.9,0.0,1.9,8,4,294873,2019
9360,2019-08-24,조천읍,84.12,24.5,0.0,1.7,8,5,359690,2019
9361,2019-08-25,조천읍,52.69,23.6,0.0,1.5,8,6,366019,2019
9362,2019-08-26,조천읍,44.94,23.9,43.5,3.1,8,0,291492,2019
9363,2019-08-27,조천읍,12.89,24.7,161.5,2.5,8,1,268836,2019
9364,2019-08-28,조천읍,41.53,23.3,87.5,2.0,8,2,296577,2019
9365,2019-08-29,조천읍,55.84,21.3,79.0,2.0,8,3,299414,2019
9366,2019-08-30,조천읍,82.45,23.0,0.0,2.9,8,4,348924,2019
9367,2019-08-31,조천읍,84.12,22.9,0.0,1.9,8,5,360722,2019
9368,2019-09-01,조천읍,49.3,21.7,47.0,1.5,9,6,306250,2019
9369,2019-09-02,조천읍,46.93,23.2,164.5,2.3,9,0,224968,2019
9370,2019-09-03,조천읍,34.44,23.7,28.5,1.8,9,1,223753,2019
9371,2019-09-04,조천읍,36.81,24.4,66.5,2.9,9,2,199220,2019
9372,2019-09-05,조천읍,32.75,25.6,38.0,3.8,9,3,224282,2019
9373,2019-09-06,조천읍,23.29,25.6,74.0,7.2,9,4,192311,2019
9374,2019-09-07,조천읍,17.23,26.3,75.0,7.3,9,5,182882,2019
9375,2019-09-08,조천읍,46.25,22.8,24.5,1.6,9,6,264227,2019
9376,2019-09-09,조천읍,19.25,25.4,44.5,6.6,9,0,203866,2019
9377,2019-09-10,조천읍,62.56,25.4,0.0,3.3,9,1,232959,2019
9378,2019-09-11,조천읍,46.93,24.1,3.5,1.7,9,2,233018,2019
9379,2019-09-12,조천읍,48.95,22.3,32.5,3.6,9,3,271640,2019
9380,2019-09-13,조천읍,94.83,21.9,0.0,2.8,9,4,375132,2019
9381,2019-09-14,조천읍,96.52,22.6,0.0,3.0,9,5,376577,2019
9382,2019-09-15,조천읍,83.83,23.0,0.0,2.1,9,6,301700,2019
9383,2019-09-16,조천읍,86.2,23.1,0.5,3.0,9,0,230157,2019
9384,2019-09-17,조천읍,84.51,21.3,0.0,3.7,9,1,228262,2019
9385,2019-09-18,조천읍,94.83,21.0,0.0,4.8,9,2,267954,2019
9386,2019-09-19,조천읍,94.83,20.5,0.0,3.6,9,3,302722,2019
9387,2019-09-20,조천읍,61.22,20.9,1.0,3.5,9,4,277348,2019
9388,2019-09-21,조천읍,40.85,19.1,206.5,5.2,9,5,223538,2019
9389,2019-09-22,조천읍,37.47,18.8,366.0,8.7,9,6,176767,2019
9390,2019-09-23,조천읍,82.82,18.7,1.0,2.8,9,0,216767,2019
9391,2019-09-24,조천읍,96.52,18.3,0.0,2.5,9,1,252796,2019
9392,2019-09-25,조천읍,84.51,19.7,0.0,2.4,9,2,303287,2019
9393,2019-09-26,조천읍,60.1,22.0,8.0,3.1,9,3,309393,2019
9394,2019-09-27,조천읍,43.99,22.5,79.0,2.5,9,4,281862,2019
9395,2019-09-28,조천읍,48.62,23.1,16.0,1.3,9,5,272789,2019
9396,2019-09-29,조천읍,50.99,23.0,45.5,1.1,9,6,290401,2019
9397,2019-09-30,조천읍,56.39,22.9,35.5,1.6,9,0,271498,2019
9398,2019-10-01,조천읍,47.61,22.3,61.5,2.9,10,1,215485,2019
9399,2019-10-02,조천읍,35.1,24.0,245.5,7.9,10,2,178513,2019
9400,2019-10-03,조천읍,54.81,21.5,8.5,5.9,10,3,225185,2019
9401,2019-10-04,조천읍,92.96,21.1,0.0,2.1,10,4,292300,2019
9402,2019-10-05,조천읍,78.1,18.7,0.0,3.4,10,5,338206,2019
9403,2019-10-06,조천읍,54.7,18.8,3.0,2.8,10,6,311975,2019
9404,2019-10-07,조천읍,54.7,20.2,2.5,4.0,10,0,253890,2019
9405,2019-10-08,조천읍,80.47,17.9,0.0,4.5,10,1,278092,2019
9406,2019-10-09,조천읍,84.75,15.1,0.0,3.0,10,2,346855,2019
9407,2019-10-10,조천읍,91.82,16.6,0.0,2.1,10,3,296297,2019
9408,2019-10-11,조천읍,93.14,18.7,0.0,2.7,10,4,295322,2019
9409,2019-10-12,조천읍,84.51,19.0,0.0,4.1,10,5,304631,2019
9410,2019-10-13,조천읍,89.1,17.7,0.0,3.6,10,6,293601,2019
9411,2019-10-14,조천읍,90.13,17.0,0.0,4.8,10,0,278731,2019
9412,2019-10-15,조천읍,39.33,15.5,2.5,3.1,10,1,286499,2019
9413,2019-10-16,조천읍,85.41,15.7,0.0,3.3,10,2,344988,2019
9414,2019-10-17,조천읍,73.4,17.5,0.0,2.8,10,3,328335,2019
9415,2019-10-18,조천읍,46.95,17.3,26.0,3.4,10,4,291659,2019
9416,2019-10-19,조천읍,88.92,17.5,1.0,3.3,10,5,352276,2019
9417,2019-10-20,조천읍,92.48,17.2,0.0,2.3,10,6,336567,2019
9418,2019-10-21,조천읍,82.16,17.6,0.0,4.0,10,0,308184,2019
9419,2019-10-22,조천읍,75.75,18.2,3.0,3.0,10,1,303662,2019
9420,2019-10-23,조천읍,82.82,18.7,2.5,3.1,10,2,338620,2019
9421,2019-10-24,조천읍,52.46,18.2,28.0,4.2,10,3,330075,2019
9422,2019-10-25,조천읍,92.48,18.0,0.0,3.3,10,4,317781,2019
9423,2019-10-26,조천읍,63.94,14.4,1.0,5.4,10,5,342407,2019
9424,2019-10-27,조천읍,74.76,13.3,0.0,3.3,10,6,334880,2019
9425,2019-10-28,조천읍,76.8,13.6,0.0,2.0,10,0,289572,2019
9426,2019-10-29,조천읍,75.77,15.8,0.0,3.6,10,1,340803,2019
9427,2019-10-30,조천읍,80.01,14.1,0.0,3.0,10,2,321710,2019
9428,2019-10-31,조천읍,84.75,14.5,0.0,2.7,10,3,317474,2019
9429,2019-11-01,조천읍,89.47,16.7,0.0,2.9,11,4,302300,2019
9430,2019-11-02,조천읍,81.5,16.9,0.0,2.0,11,5,334205,2019
9431,2019-11-03,조천읍,70.37,15.3,0.0,1.8,11,6,307187,2019
9432,2019-11-04,조천읍,40.56,14.8,31.5,2.1,11,0,244588,2019
9433,2019-11-05,조천읍,78.82,15.0,0.0,2.1,11,1,268221,2019
9434,2019-11-06,조천읍,82.38,13.8,0.0,2.4,11,2,290005,2019
9435,2019-11-07,조천읍,68.0,13.7,0.0,4.0,11,3,287656,2019
9436,2019-11-08,조천읍,69.54,11.5,0.0,4.1,11,4,298123,2019
9437,2019-11-09,조천읍,71.91,11.9,0.0,3.4,11,5,337943,2019
9438,2019-11-10,조천읍,37.64,14.0,1.5,3.4,11,6,341339,2019
9439,2019-11-11,조천읍,64.62,15.1,0.0,5.9,11,0,271407,2019
9440,2019-11-12,조천읍,71.73,12.7,0.0,2.4,11,1,283301,2019
9441,2019-11-13,조천읍,38.87,13.4,2.5,3.0,11,2,269607,2019
9442,2019-11-14,조천읍,56.87,8.2,0.0,6.4,11,3,257010,2019
9443,2019-11-15,조천읍,75.97,10.1,0.0,2.6,11,4,316309,2019
9444,2019-11-16,조천읍,76.8,14.7,0.0,2.8,11,5,346922,2019
9445,2019-11-17,조천읍,52.46,19.8,5.0,5.4,11,6,318561,2019
9446,2019-11-18,조천읍,24.23,11.8,35.0,6.0,11,0,223659,2019
9447,2019-11-19,조천읍,55.18,8.7,0.0,7.2,11,1,264534,2019
9448,2019-11-20,조천읍,65.32,7.5,0.0,4.1,11,2,288451,2019
9449,2019-11-21,조천읍,63.28,11.7,0.0,2.9,11,3,282061,2019
9450,2019-11-22,조천읍,66.33,15.6,0.0,2.8,11,4,277866,2019
9451,2019-11-23,조천읍,75.09,16.4,2.0,2.9,11,5,293711,2019
9452,2019-11-24,조천읍,46.51,15.8,11.0,2.9,11,6,299127,2019
9453,2019-11-25,조천읍,41.33,8.1,0.5,5.2,11,0,251630,2019
9454,2019-11-26,조천읍,31.1,12.0,13.0,2.5,11,1,245720,2019
9455,2019-11-27,조천읍,29.41,9.3,8.5,4.3,11,2,245917,2019
9456,2019-11-28,조천읍,56.87,8.9,0.0,4.2,11,3,259850,2019
9457,2019-11-29,조천읍,66.51,7.6,0.0,3.1,11,4,285464,2019
9458,2019-11-30,조천읍,69.36,10.9,0.5,2.4,11,5,333048,2019
9459,2019-12-01,조천읍,29.68,10.9,49.5,3.5,12,6,255845,2019
9460,2019-12-02,조천읍,44.71,7.8,6.5,7.0,12,0,214433,2019
9461,2019-12-03,조천읍,52.68,7.4,0.5,3.9,12,1,219785,2019
9462,2019-12-04,조천읍,55.51,9.4,0.0,3.3,12,2,223282,2019
9463,2019-12-05,조천읍,52.68,6.7,0.0,4.7,12,3,237660,2019
9464,2019-12-06,조천읍,46.98,2.1,0.0,4.9,12,4,239034,2019
9465,2019-12-07,조천읍,52.68,5.5,0.0,4.8,12,5,290995,2019
9466,2019-12-08,조천읍,54.22,6.7,0.0,3.4,12,6,288651,2019
9467,2019-12-09,조천읍,63.0,8.7,0.0,2.3,12,0,252793,2019
9468,2019-12-10,조천읍,72.54,12.2,0.0,2.3,12,1,252545,2019
9469,2019-12-11,조천읍,-0.34,11.2,0.0,4.2,12,2,253547,2019
9470,2019-12-12,조천읍,-0.3,5.9,0.0,4.4,12,3,271940,2019
9471,2019-12-13,조천읍,-0.37,6.6,0.0,2.4,12,4,312376,2019
9472,2019-12-14,조천읍,-0.32,7.9,0.0,3.3,12,5,305256,2019
9473,2019-12-15,조천읍,-0.16,11.1,0.0,2.7,12,6,309576,2019
9474,2019-12-16,조천읍,-0.07,13.4,2.5,3.1,12,0,294693,2019
9475,2019-12-17,조천읍,-0.92,13.0,23.5,3.7,12,1,243445,2019
9476,2019-12-18,조천읍,-0.42,7.2,0.0,5.1,12,2,268590,2019
9477,2019-12-19,조천읍,-0.53,6.0,0.0,5.0,12,3,242884,2019
9478,2019-12-20,조천읍,-0.36,6.3,0.0,2.9,12,4,271089,2019
9479,2019-12-21,조천읍,-0.3,6.4,0.0,2.4,12,5,343357,2019
9480,2019-12-22,조천읍,-0.8,7.6,7.0,2.7,12,6,281151,2019
9481,2019-12-23,조천읍,-0.32,7.8,0.0,3.4,12,0,293116,2019
9482,2019-12-24,조천읍,-0.24,7.0,0.0,2.1,12,1,274059,2019
9483,2019-12-25,조천읍,-0.33,10.2,1.0,2.0,12,2,328807,2019
9484,2019-12-26,조천읍,-0.81,8.2,18.5,4.5,12,3,287970,2019
9485,2019-12-27,조천읍,-0.53,4.9,0.0,5.9,12,4,291239,2019
9486,2019-12-28,조천읍,-0.18,5.7,0.0,1.7,12,5,326070,2019
9487,2019-12-29,조천읍,-0.78,10.8,71.5,3.2,12,6,319578,2019
